"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Type","Number of Positions or Pins (Grid)","Pitch - Mating","Contact Finish - Mating","Contact Finish Thickness - Mating","Contact Material - Mating","Mounting Type","Features","Termination","Pitch - Post","Contact Finish - Post","Contact Finish Thickness - Post","Contact Material - Post","Housing Material","Operating Temperature"
"http://www.mill-max.com/assets/pdfs/125.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/117-93-764-41-005000.jpg","ED90234-ND","117-43-764-41-005000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 64POS GOLD",160,0,"9.52020",50,1,"Tube","117","DIP, 0.75"" (19.05mm) Row Spacing","64 (2 x 32)","0.070"" (1.78mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.070"" (1.78mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.arieselec.com/products/data/12024-dip-collet-solder-tail-socket.pdf","http://media.digikey.com/photos/Aries/40-C182-10.jpg","A540-ND","40-C182-10","Aries Electronics","CONN IC DIP SOCKET 40POS GOLD",196,0,"10.63160",50,1,"Bulk","EJECT-A-DIP™","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polyamide (PA46), Nylon 4/6, Glass Filled","-55°C ~ 105°C"
"http://www.arieselec.com/products/data/13002-vertical-display-socket.pdf","http://media.digikey.com/photos/Aries/10-2810-90.jpg","A465-ND","10-2810-90","Aries Electronics","CONN IC DIP SOCKET 10POS GOLD",1515,0,"10.63040",50,1,"Bulk","Vertisockets™ 800","DIP, 0.2"" (5.08mm) Row Spacing","10 (2 x 5)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Through Hole, Right Angle, Vertical","Closed Frame","Solder","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Phosphor Bronze","Polyamide (PA46), Nylon 4/6","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1437508-7.jpg","1437508-7-ND","1437508-7","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 3POS GOLD",731,0,"13.67800",50,1,"Bulk","8058","Transistor, TO-5","3 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1437504-4.jpg","1437504-4-ND","1437504-4","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 3POS GOLD",229,0,"13.54360",50,1,"Bulk","8060","Transistor, TO-5","3 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Beryllium Copper","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://www.arieselec.com/products/data/13002-vertical-display-socket.pdf","http://media.digikey.com/Photos/Aries/18-6810-90T.JPG","A829AR-ND","18-6810-90T","Aries Electronics","CONN IC DIP SOCKET 18POS TIN",3376,0,"13.37920",50,1,"Bulk","Vertisockets™ 800","DIP, 0.6"" (15.24mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Phosphor Bronze","Through Hole, Right Angle, Vertical","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Phosphor Bronze","Polyamide (PA46), Nylon 4/6","-"
"http://www.sullinscorp.com/drawings/401_T_U03DTO_,_C12112.pdf","http://media.digikey.com/photos/Sullins%20Photos/TDU03DTON.JPG","S9634-ND","TDU03DTON","Sullins Connector Solutions","CONN SOCKET TRANSIST 3POS GOLD",118,0,"13.44600",50,1,"Bulk","-","Transistor","3 (Rectangular)","-","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Board Guide","Solder","-","Gold","30µin (0.76µm)","Beryllium Copper","Polyphenylene Sulfide (PPS)","-55°C ~ 175°C"
"http://www.arieselec.com/products/data/10018-low-profile-zif-test-socket.pdf","http://media.digikey.com/photos/Aries/40-526-10.jpg","A348-ND","40-526-10","Aries Electronics","CONN IC DIP SOCKET ZIF 40POS TIN",212,0,"14.26800",50,1,"Bulk","Lo-PRO®file, 526","DIP, ZIF (ZIP)","40 (2 x 20)","0.100"" (2.54mm)","Tin","10µin (0.25µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","10µin (0.25µm)","Beryllium Copper","Polyamide (PA46), Nylon 4/6, Glass Filled","-55°C ~ 105°C"
"http://www.arieselec.com/products/data/12014-pin-line-collet-socket.pdf","http://media.digikey.com/photos/Aries/25-0503-30.jpg","A209-ND","25-0503-30","Aries Electronics","CONN SOCKET SIP 25POS GOLD",285,0,"14.87240",50,1,"Bulk","0503","SIP","25 (1 x 25)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","-","Wire Wrap","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polyamide (PA), Nylon, Glass Filled","-"
"http://media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/OEM%20ZIF%20DIP%20Sockets.pdf","http://media.digikey.com/photos/3M%20Photos/216-6278-00-3303.jpg","3M1603-ND","216-6278-00-3303","3M","CONN IC DIP SOCKET ZIF 16POS GLD",127,0,"14.11100",50,1,"Bulk","OEM","DIP, ZIF (ZIP), 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","250µin (6.35µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","250µin (6.35µm)","Beryllium Copper","Polyether Imide (PEI), Glass Filled","-55°C ~ 105°C"
"http://www.arieselec.com/products/data/10001-universal-dip-zif-test-socket.pdf","http://media.digikey.com/photos/Aries/32-6554-10.jpg","A304-ND","32-6554-10","Aries Electronics","CONN IC DIP SOCKET ZIF 32POS TIN",704,0,"15.96600",50,1,"Bulk","55","DIP, ZIF (ZIP), 0.6"" (15.24mm) Row Spacing","32 (2 x 16)","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Polyphenylene Sulfide (PPS), Glass Filled","-"
"http://www.arieselec.com/products/data/10001-universal-dip-zif-test-socket.pdf","http://media.digikey.com/photos/Aries/24-6554-11.jpg","A301AE-ND","24-6554-11","Aries Electronics","CONN IC DIP SOCKET ZIF 24POS GLD",153,0,"19.31880",50,1,"Bulk","55","DIP, ZIF (ZIP), 0.6"" (15.24mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Polyphenylene Sulfide (PPS), Glass Filled","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1-1437508-4.JPG","1-1437508-4-ND","1-1437508-4","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 4POS GOLD",882,0,"19.67980",50,1,"Bulk","8058","Transistor, TO-5","4 (Round)","-","Gold","-","Beryllium Copper","Panel Mount","Closed Frame","Solder","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/TE%20Connectivity/3-1437508-6.jpg","3-1437508-6-ND","3-1437508-6","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 8POS GOLD",192,0,"20.04720",50,1,"Bulk","8058","Transistor, TO-5","8 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtm8&yNxTaEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/248-1282-00-0602J.JPG","3M5004-ND","248-1282-00-0602J","3M","CONN IC DIP SOCKET ZIF 48POS GLD",170,0,"32.11940",50,1,"Bulk","Textool™","DIP, ZIF (ZIP), 0.6"" (15.24mm) Row Spacing","48 (2 x 24)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Connector","Closed Frame","Press-Fit","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polysulfone (PSU), Glass Filled","-55°C ~ 125°C"
"http://cnctech.us/pdfs/245-16-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_245-16-1-03.jpg","1175-1488-ND","245-16-1-03","CNC Tech","CONN IC DIP SOCKET 16POS TIN",4742,0,"0.34280",50,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole, Kinked Pin","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://cnctech.us/pdfs/245-18-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_245-18-1-03.jpg","1175-1489-ND","245-18-1-03","CNC Tech","CONN IC DIP SOCKET 18POS TIN",1576,0,"0.38080",50,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole, Kinked Pin","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://cnctech.us/pdfs/243-24-1-06.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-28-1-06.jpg","1175-1480-ND","243-28-1-06","CNC Tech","CONN IC DIP SOCKET 28POS TIN",2261,0,"0.41900",50,1,"Tube","-","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://cnctech.us/pdfs/243-24-1-06.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-40-1-06.jpg","1175-1481-ND","243-40-1-06","CNC Tech","CONN IC DIP SOCKET 40POS TIN",1337,0,"0.57340",50,1,"Tube","-","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://cnctech.us/pdfs/245-24-1-06.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_245-28-1-06.jpg","1175-1490-ND","245-28-1-06","CNC Tech","CONN IC DIP SOCKET 28POS TIN",1172,0,"0.57340",50,1,"Tube","-","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole, Kinked Pin","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-312-41-134191.jpg","1212-1035-1-ND","114-87-312-41-134191","Preci-Dip","CONN IC DIP SOCKET 12POS GOLD",2746,0,"1.27320",50,1,"Cut Tape (CT)","114","DIP, 0.3"" (7.62mm) Row Spacing","12 (2 x 6)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-312-41-134191.jpg","1212-1035-6-ND","114-87-312-41-134191","Preci-Dip","CONN IC DIP SOCKET 12POS GOLD",2746,0,"Calculate",50,1,"Digi-Reel®","114","DIP, 0.3"" (7.62mm) Row Spacing","12 (2 x 6)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://cnctech.us/pdfs/232-32.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_232-32.jpg","1175-1484-ND","232-32","CNC Tech","CONN SOCKET PLCC 32POS GOLD",2321,0,"0.60920",50,1,"Tube","-","PLCC","32 (4 x 8)","0.050"" (1.27mm)","Gold","-","Phosphor Bronze","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Gold","-","Phosphor Bronze","Polyphenylene Sulfide (PPS)","-55°C ~ 105°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=884&p=261&pdf=1&dsku=114-PP-XXX-41-117101","http://media.digikey.com/Renders/Preci%20Dip%20Renders/MFG_114-87-308-41-117101.jpg","1212-1031-ND","114-87-308-41-117101","Preci-Dip","CONN IC DIP SOCKET 8POS GOLD",2045,0,"0.65800",50,1,"Tube","114","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=1082&p=264&pdf=1&dsku=114-PP-XXX-41-134161","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-308-41-134161.jpg","1212-1032-ND","114-87-308-41-134161","Preci-Dip","CONN IC DIP SOCKET 8POS GOLD",1584,0,"0.65800",50,1,"Tube","114","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://cnctech.us/pdfs/210-1-14-003.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_210-1-14-003.jpg","1175-1468-ND","210-1-14-003","CNC Tech","CONN IC DIP SOCKET 14POS GOLD",2861,0,"0.86000",50,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polybutylene Terephthalate (PBT)","-40°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=641264&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Amp%20Photos/2-641264-1.jpg","2-641264-1-ND","2-641264-1","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 20POS TIN",1245,0,"1.14560",50,1,"Tube","Diplomate DL","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Thermoplastic, Glass Filled","-55°C ~ 105°C"
"http://cnctech.us/pdfs/210-1-18-003.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_210-1-18-003.jpg","1175-1470-ND","210-1-18-003","CNC Tech","CONN IC DIP SOCKET 18POS GOLD",17104,0,"1.03040",50,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polybutylene Terephthalate (PBT)","-40°C ~ 105°C"
"http://cnctech.us/pdfs/210-1-20-003.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_210-1-20-003.jpg","1175-1471-ND","210-1-20-003","CNC Tech","CONN IC DIP SOCKET 20POS GOLD",1871,0,"1.16780",50,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polybutylene Terephthalate (PBT)","-40°C ~ 105°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=1041&p=266&pdf=1&dsku=146-PP-XXX-41-XXX101","http://media.digikey.com/Photos/Preci-Dip%20Photos/146-87-308-41-035101.jpg","1212-1071-ND","146-87-308-41-035101","Preci-Dip","CONN IC DIP SOCKET 8POS GOLD",1048,0,"1.23080",50,1,"Tube","146","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Press-Fit","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/090.PDF","http://media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/110-41-308-41-001000.jpg","ED90515-ND","110-41-308-41-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 8POS GOLD",2660,0,"0.87900",50,1,"Tube","110","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=121&p=23&pdf=1&dsku=110-PP-XXX-41-001101","http://media.digikey.com/Renders/Preci%20Dip%20Renders/MFG_110-87-320-41-001101.jpg","1212-1012-ND","110-87-320-41-001101","Preci-Dip","CONN IC DIP SOCKET 20POS GOLD",1055,0,"1.29920",50,1,"Tube","110","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://cnctech.us/pdfs/210-1-28-006.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_210-1-28-006.jpg","1175-1472-ND","210-1-28-006","CNC Tech","CONN IC DIP SOCKET 28POS GOLD",1837,0,"1.61420",50,1,"Tube","-","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polybutylene Terephthalate (PBT)","-40°C ~ 105°C"
"http://cdn.harwin.com/pdfs/D2XXX.pdf","http://media.digikey.com/photos/Harwin/D2816-42.JPG","952-2211-ND","D2816-42","Harwin Inc.","CONN IC DIP SOCKET 16POS GOLD",1209,0,"1.61420",50,1,"Tube","D2","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","196.8µin (5.00µm)","Brass","Plastic","-55°C ~ 125°C"
"http://portal.fciconnect.com/Comergent//fci/drawing/54020.pdf","http://media.digikey.com/Photos/FCI%20Photos/54020-32030LF.JPG","609-4704-ND","54020-32030LF","FCI","CONN SOCKET PLCC 32POS TIN",1447,0,"1.68560",50,1,"Tube","-","PLCC","32 (2 x 7, 2 x 9)","0.050"" (1.27mm)","Tin","100µin (2.54µm)","Copper Alloy","Through Hole","Closed Frame","Solder","0.050"" (1.27mm)","Tin","100µin (2.54µm)","Copper Alloy","Polyphenylene Sulfide (PPS)","-40°C ~ 105°C"
"http://media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/231-44_Dwg.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_231-44.jpg","1175-1483-ND","231-44","CNC Tech","CONN SOCKET PLCC 44POS GOLD",1294,0,"1.70820",50,1,"Tube","-","PLCC","44 (4 x 11)","0.050"" (1.27mm)","Gold","-","Phosphor Bronze","Through Hole","Closed Frame","Solder","0.050"" (1.27mm)","Gold","-","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 105°C"
"http://www.mill-max.com/assets/pdfs/092.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/115-93-308-41-001000.jpg","ED90197-ND","115-43-308-41-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 8POS GOLD",1633,0,"1.39260",50,1,"Tube","115","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/143.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/940-44-028-17-400000.jpg","ED90013-ND","940-44-028-17-400000","Mill-Max Manufacturing Corp.","CONN SOCKET PLCC 28POS TIN",2482,0,"1.42240",50,1,"Tube","940","PLCC","28 (4 x 7)","0.050"" (1.27mm)","Tin","150µin (3.81µm)","Beryllium Copper","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/816-AG11D-ESL-LF.jpg","A121455-ND","816-AG11D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",3666,0,"1.80140",50,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=928&p=252&pdf=1&dsku=117-PP-XXX-41-005101","http://media.digikey.com/Photos/Preci-Dip%20Photos/117-87-432-41-005101.jpg","1212-1066-ND","117-87-432-41-005101","Preci-Dip","CONN IC DIP SOCKET 32POS GOLD",1992,0,"2.31660",50,1,"Tube","117","DIP, 0.4"" (10.16mm) Row Spacing","32 (2 x 16)","0.070"" (1.78mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.070"" (1.78mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://portal.fciconnect.com/Comergent//fci/drawing/69802.pdf","http://media.digikey.com/photos/FCI%20Photos/69802-144lf.JPG","609-3481-ND","69802-144LF","FCI","CONN SOCKET PLCC 44POS TIN",4419,0,"2.34760",50,1,"Tube","-","PLCC","44 (4 x 11)","0.050"" (1.27mm)","Tin","150µin (3.81µm)","Phosphor Bronze","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Tin","150µin (3.81µm)","Phosphor Bronze","Polyphenylene Sulfide (PPS)","-55°C ~ 125°C"
"http://www.arieselec.com/products/data/12011-dip-collet-socket.pdf","http://media.digikey.com/Photos/Aries/10-2513-10.JPG","10-2513-10-ND","10-2513-10","Aries Electronics","CONN IC DIP SOCKET 10POS GOLD",2912,0,"2.46400",50,1,"Bulk","Lo-PRO®file, 513","DIP, 0.2"" (5.08mm) Row Spacing","10 (2 x 5)","0.100"" (2.54mm)","Gold","10µin (0.25µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polyamide (PA46), Nylon 4/6, Glass Filled","-"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=1192&p=271&pdf=1&dsku=299-PP-XXX-XX-00X101","http://media.digikey.com/Photos/Preci-Dip%20Photos/MFG_299-87-310-10-001101.jpg","1212-1079-ND","299-87-310-10-001101","Preci-Dip","CONN IC DIP SOCKET 10POS GOLD",1853,0,"3.03160",50,1,"Tube","299","DIP, 0.3"" (7.62mm) Row Spacing","10 (2 x 5)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole, Right Angle, Horizontal","Closed Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://assmann.us/specs/AR-xx-x_x.pdf","http://media.digikey.com/photos/Assmann%20Photos/AR16-HZL^07-TT-R.jpg","AE10036-ND","AR-16-HZL/07-TT","Assmann WSW Components","CONN IC DIP SOCKET 16POS GOLD",192,0,"3.36780",50,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Thermoplastic, Polyester","-40°C ~ 105°C"
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/BUXXOZ-178HT.pdf","http://media.digikey.com/photos/On%20Shore%20Technology%20Photos/BU240Z-178-HT.jpg","ED2208-ND","BU240Z-178-HT","On Shore Technology Inc.","CONN IC DIP SOCKET 24POS GOLD",187,0,"3.71280",50,1,"Tube","BU-178HT","DIP, 0.6"" (15.24mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","78.7µin (2.00µm)","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Copper","Flash","Brass","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/091.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/111-93-324-41-001000.jpg","ED90117-ND","111-43-324-41-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 24POS GOLD",583,0,"3.09700",50,1,"Tube","111","DIP, 0.3"" (7.62mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
