"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Type","Number of Positions or Pins (Grid)","Pitch - Mating","Contact Finish - Mating","Contact Finish Thickness - Mating","Contact Material - Mating","Mounting Type","Features","Termination","Pitch - Post","Contact Finish - Post","Contact Finish Thickness - Post","Contact Material - Post","Housing Material","Operating Temperature"
"http://www.mill-max.com/assets/pdfs/093.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/115-93-632-41-003000.jpg","ED90219-ND","115-43-632-41-003000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 32POS GOLD",337,0,"3.47000",100,1,"Tube","115","DIP, 0.6"" (15.24mm) Row Spacing","32 (2 x 16)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/115.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/614-93-320-31-012000.jpg","ED90126-ND","614-43-320-31-012000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 20POS GOLD",286,0,"3.67690",100,1,"Tube","614","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/109.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/123-93-320-41-001000.jpg","ED90170-ND","123-43-320-41-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 20POS GOLD",350,0,"4.37310",100,1,"Tube","123","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Wire Wrap","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437532-2&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Photos/7-1437536-3.jpg","7-1437536-3-ND","7-1437536-3","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 40POS GOLD",1063,0,"8.59610",100,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","-","-","Brass","-","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/7-1437529-6.jpg","7-1437529-6-ND","7-1437529-6","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 8POS GOLD",211,0,"8.67570",100,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","-","Copper Alloy","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","-","Copper Alloy","-","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/TE%20Connectivity/2-1571552-7.JPG","A105217-ND","2-1571552-7","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 22POS GOLD",529,0,"8.76520",100,1,"Tube","800","DIP, 0.4"" (10.16mm) Row Spacing","22 (2 x 11)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571550&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1-1571550-0.jpg","1-1571550-0-ND","1-1571550-0","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 32POS TIN",1003,0,"9.27290",100,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","32 (2 x 16)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571550&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/2-1571550-9.JPG","2-1571550-9-ND","2-1571550-9","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 28POS GOLD",564,0,"9.97480",100,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/129.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/299-93-618-10-002000.jpg","ED90147-ND","299-43-618-10-002000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 18POS GOLD",631,0,"8.70700",100,1,"Tube","299","DIP, 0.6"" (15.24mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole, Right Angle, Horizontal","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571550&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/3-1571550-2.jpg","3-1571550-2-ND","3-1571550-2","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 40POS GOLD",247,0,"14.01230",100,1,"Tube","500","DIP, 0.6"" (15.24mm) Row Spacing","40 (2 x 20)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Photos/2-1437508-4.jpg","2-1437508-4-ND","2-1437508-4","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 8POS GOLD",126,0,"19.26260",100,1,"Bulk","8058","Transistor, TO-5","8 (Round)","-","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-8.jpg","A120352-ND","1-2199298-8","TE Connectivity AMP Connectors","24P,DIP SKT,300 CL,LDR,PB FREE",3485,0,"0.36900",100,1,"","*","","","","","","","","","","","","","","",""
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/814-AG11D-ESL.jpg","A123213-ND","814-AG11D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 14POS GOLD",5335,0,"1.66060",100,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A123221-ND","4-1571552-4","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",4769,0,"2.10410",100,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","20µin (0.51µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","20µin (0.51µm)","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A123214-ND","818-AG11D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 18POS GOLD",4160,0,"2.41480",100,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571551&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/4-1571551-4.jpg","A123220-ND","4-1571551-4","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",2978,0,"2.53100",100,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Nickel","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571551&DocType=Customer+Drawing&DocLang=English","-","A122851-ND","4-1571551-3","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 14POS GOLD",3298,0,"2.92420",100,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Nickel","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A122748-ND","816-AG12D-ES-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS TIN",4770,0,"3.11470",100,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571552&DocType=Customer+Drawing&DocLang=English","-","A123219-ND","824-AG31D-ESL-LF","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 24POS GOLD",3126,0,"3.57400",100,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Gold","Flash","Copper","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437532-2&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/Tyco%20Amp%20Photos/1437536-2.jpg","A121509-ND","516-AG10D","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",1625,0,"8.02010",100,1,"Tube","500","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","-","-","Brass","-","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437508-5&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/8058-1G24.JPG","A112160-ND","8058-1G24","TE Connectivity AMP Connectors","CONN TRANSIST TO-5 4POS GOLD",332,0,"12.23390",100,1,"Bulk","8058","Transistor, TO-5","4 (Round)","-","Gold","-","Beryllium Copper","Panel Mount","-","Solder Cup","-","Gold","-","Brass","Polytetrafluoroethylene (PTFE)","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1747890&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Photos/1-1747890-1.JPG","A97502-ND","1-1747890-1","TE Connectivity AMP Connectors","CONN SOCKET LGA 771POS GOLD",200,0,"12.89550",100,1,"Tray","-","LGA","771 (33 x 33)","0.043"" (1.09mm)","Gold","-","Copper Alloy","Surface Mount","Open Frame","Solder","0.043"" (1.09mm)","-","-","-","Thermoplastic","-25°C ~ 100°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981837&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1981837-1.JPG","A115017-ND","1981837-1","TE Connectivity AMP Connectors","CONN SOCKET LGA 1366POS GOLD",131,0,"18.45630",100,1,"Tray","-","LGA","1366 (32 x 41)","0.040"" (1.01mm)","Gold","15µin (0.38µm)","Copper Alloy","Surface Mount","Open Frame","Solder","0.040"" (1.01mm)","-","-","Copper Alloy","Thermoplastic","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1554653&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1554653-1.jpg","A107772-ND","1554653-1","TE Connectivity AMP Connectors","CONN SOCKET LGA 2011POS GOLD",166,0,"28.14730",100,1,"Tray","-","LGA","2011 (47 x 58)","-","Gold","15µin (0.38µm)","Copper Alloy","Surface Mount","Open Frame","Solder","-","Gold","15µin (0.38µm)","Copper Alloy","Thermoplastic","-25°C ~ 100°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/WMS-080Z.jpg","ED2680-ND","WMS-080Z","On Shore Technology Inc.","CONN IC DIP SOCKET 8POS GOLD",3717,0,"0.47050",100,1,"Tube","WMS","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199300&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199300-2.JPG","A120356-ND","1-2199300-2","TE Connectivity AMP Connectors","32P,DIP SKT,600 CL,OTC,PB FREE",5045,0,"0.83100",100,1,"","*","","","","","","","","","","","","","","",""
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-306-41-134191.jpg","1212-1030-1-ND","114-87-306-41-134191","Preci-Dip","CONN IC DIP SOCKET 6POS GOLD",1228,0,"0.89190",100,1,"Cut Tape (CT)","114","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-306-41-134191.jpg","1212-1030-6-ND","114-87-306-41-134191","Preci-Dip","CONN IC DIP SOCKET 6POS GOLD",1228,0,"Calculate",100,1,"Digi-Reel®","114","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/photos/On%20Shore%20Technology%20Photos/WMS-180Z.JPG","ED2683-ND","WMS-180Z","On Shore Technology Inc.","CONN IC DIP SOCKET 18POS GOLD",3847,0,"1.01180",100,1,"Tube","WMS","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-308-41-134191.jpg","1212-1033-1-ND","114-87-308-41-134191","Preci-Dip","CONN IC DIP SOCKET 8POS GOLD",2943,0,"1.01850",100,1,"Cut Tape (CT)","114","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/114-87-308-41-134191.jpg","1212-1033-6-ND","114-87-308-41-134191","Preci-Dip","CONN IC DIP SOCKET 8POS GOLD",2943,0,"Calculate",100,1,"Digi-Reel®","114","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/photos/On%20Shore%20Technology%20Photos/WMS-200Z.JPG","ED2684-ND","WMS-200Z","On Shore Technology Inc.","CONN IC DIP SOCKET 20POS GOLD",2570,0,"1.12350",100,1,"Tube","WMS","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/photos/On%20Shore%20Technology%20Photos/WMS-2410Z.jpg","ED2686-ND","WMS-2410Z","On Shore Technology Inc.","CONN IC DIP SOCKET 24POS GOLD",1343,0,"1.35020",100,1,"Tube","WMS","DIP, 0.3"" (7.62mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
"http://www.on-shore.com/sites/default/files/manuals/WMS-OZ.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/WMS-280Z.jpg","ED2687-ND","WMS-280Z","On Shore Technology Inc.","CONN IC DIP SOCKET 28POS GOLD",1816,0,"1.57360",100,1,"Tube","WMS","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame, Wash Away","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","-","-40°C ~ 105°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtMx&EoX&yEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/8428-21B1-RK-TR.JPG","3M2821B1CT-ND","8428-21B1-RK-TR","3M","CONN SOCKET PLCC 28POS TIN",1684,0,"1.96610",100,1,"Cut Tape (CT)","8400","PLCC","28 (4 x 7)","0.050"" (1.27mm)","Tin","160µin (4.06µm)","Copper Alloy","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Tin","160µin (4.06µm)","Copper Alloy","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtMx&EoX&yEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/8428-21B1-RK-TR.JPG","3M2821B1DKR-ND","8428-21B1-RK-TR","3M","CONN SOCKET PLCC 28POS TIN",1684,0,"Calculate",100,1,"Digi-Reel®","8400","PLCC","28 (4 x 7)","0.050"" (1.27mm)","Tin","160µin (4.06µm)","Copper Alloy","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Tin","160µin (4.06µm)","Copper Alloy","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/110-87-314-41-105191.jpg","1212-1008-1-ND","110-87-314-41-105191","Preci-Dip","CONN IC DIP SOCKET 14POS GOLD",1274,0,"2.24570",100,1,"Cut Tape (CT)","110","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"-","http://media.digikey.com/Photos/Preci-Dip%20Photos/110-87-314-41-105191.jpg","1212-1008-6-ND","110-87-314-41-105191","Preci-Dip","CONN IC DIP SOCKET 14POS GOLD",1274,0,"Calculate",100,1,"Digi-Reel®","110","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/822516_Dwg.pdf","http://media.digikey.com/photos/Tyco%20Photos/3-822516-4.JPG","A97625CT-ND","3-822516-4","TE Connectivity AMP Connectors","CONN SOCKET PLCC 52POS TIN",210,0,"3.49420",100,1,"Cut Tape (CT)","-","PLCC","52 (4 x 13)","0.050"" (1.27mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Thermoplastic","-"
"http://media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/822516_Dwg.pdf","http://media.digikey.com/photos/Tyco%20Photos/3-822516-4.JPG","A97625DKR-ND","3-822516-4","TE Connectivity AMP Connectors","CONN SOCKET PLCC 52POS TIN",210,0,"Calculate",100,1,"Digi-Reel®","-","PLCC","52 (4 x 13)","0.050"" (1.27mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Surface Mount","Closed Frame","Solder","0.050"" (1.27mm)","Tin","100µin (2.54µm)","Phosphor Bronze","Thermoplastic","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1814640&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1814640-8.JPG","A114987-ND","1814640-8","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 8POS TIN",422,0,"4.53820",100,1,"Tape & Reel (TR)","-","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Surface Mount","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Thermoplastic, Polyester","-55°C ~ 125°C"
"http://media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/800_Series_Dwg.pdf","http://media.digikey.com/Photos/TE%20Connectivity/816-AG10D-ES.JPG","A113125-ND","816-AG10D-ES","TE Connectivity AMP Connectors","CONN IC DIP SOCKET 16POS GOLD",2096,0,"5.57210",100,1,"Tube","800","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Gold","25µin (0.63µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","-","-","Copper Alloy","Polyester","-55°C ~ 105°C"
"http://www.mill-max.com/assets/pdfs/115.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/614-93-324-31-012000.jpg","ED90127-ND","614-43-324-31-012000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 24POS GOLD",263,0,"4.34890",100,1,"Tube","614","DIP, 0.3"" (7.62mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/129.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/299-93-306-10-001000.jpg","ED90133-ND","299-43-306-10-001000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 6POS GOLD",394,0,"4.58000",100,1,"Tube","299","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole, Right Angle, Horizontal","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.mill-max.com/assets/pdfs/098.PDF","http://media.digikey.com/photos/Mill-Max%20Mfg%20Photos/110-93-318-41-801000.jpg","ED90184-ND","110-43-318-41-801000","Mill-Max Manufacturing Corp.","CONN IC DIP SOCKET 18POS GOLD",617,0,"4.63380",100,1,"Tube","110","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Open Frame, Decoupling Capacitor","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass Alloy","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester","-55°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571995&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-1571995-0.JPG","A114791-ND","1-1571995-0","TE Connectivity AMP Connectors","CONN SOCKET SIP 10POS TIN",1037,0,"6.00590",100,1,"Bulk","510","SIP","10 (2 x 5)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","20µin (0.51µm)","Copper","Thermoplastic, Polyester","-"
